,chi_sq_dof,chi_sq_rel_like
595c30,11.322984639681097,6.811563606516357e-05
03934e,237.94750681731907,2.5790951853395644e-103
29a41c,15.48903009899681,1.056711082200356e-06
71db22,125.4053166354855,1.940526366459865e-54
fd79f6,209.42680927162908,6.27839932744871e-91
68326d,23.45819481708553,3.655880568698273e-10
b88c04,69.8865996525509,2.5083721834582938e-30
be7db5,218.4741356363982,7.390009873596165e-95
7f92b4,35.994531151657746,1.3138031725352629e-15
2c10c8,44.17376424746093,3.6841262676947885e-19
e5add0,13.383679360041683,8.675579032961933e-06
e0970f,101.39257378109632,5.2062050010503e-44
03c39b,9.991497672014304,0.0002579314260136598
b5134b,71.43628507194511,5.325644216319867e-31
e77692,127.9351677134179,1.546034513424839e-55
b2fcfe,90.32007315596398,3.3515614569728805e-39
54c2cc,51.61058483285273,2.1705228560433506e-22
2c4179,31.10435033409495,1.7470641452071577e-13
f76587,22.758519569329902,7.359648942761808e-10
bf29bc,138.20909163460274,5.337166093688394e-60
de1f20,193.10974517546555,7.660547903239909e-84
53bbe9,130.4747582752802,1.2198010911170229e-56
a9e5f4,201.3649089945771,1.991075547581178e-87
ee1671,50.50700124068199,6.544020148253783e-22
b81028,155.87292123361348,1.137645607206116e-67
c9193f,78.87310467561825,3.1376350870911853e-34
203e5e,177.4542681159167,4.823331720641758e-77
0c0a6f,4.02602826888539,0.10052514378218999
178a9d,254.27010706703828,2.1020940936172828e-110
063d5d,38.225784629730256,1.4109422324468538e-16
539054,5.216032597103334,0.030581753947122356
ecabdd,112.88251060212285,5.3272748784211896e-49
d5400f,47.68753970595155,1.0972894768480725e-20
1b0feb,50.95145176310102,4.1958718780706596e-22
07a9a4,228.69934420638643,2.6785105444276218e-99
2c71f8,232.68920251580653,4.955870084244165e-101
40b939,95.1957691169523,2.5571684415119686e-41
523f6f,191.32348068897903,4.571141260597796e-83
fd4710,47.87394068889574,9.106852362081392e-21
40963a,165.6931145423702,6.182316418247428e-72
41c9c0,82.9014466922784,5.5861902678890654e-36
cb3280,88.29150363096484,2.548260006336981e-38
398a16,29.387285538075496,9.727934030974722e-13
b98e62,73.67693573056876,5.665913406224485e-32
3bac3c,24.456966282037992,1.3465766013743236e-10
26121e,23.780043743060386,2.6498103194714613e-10
8cae76,43.3231536952995,8.62481871879392e-19
22ee42,16.90481102589086,2.5650180049346167e-07
f1212b,182.80872270349244,2.2800115666269995e-79
c796f3,23.485612905336318,3.55700499629428e-10
84fc44,173.31829875251447,3.0170034238756544e-75
66179f,258.35883905072524,3.52320905484696e-112
de8f50,42.01954233963107,3.176151384075335e-18
6fda98,43.54028419102625,6.94146917540906e-19
184708,14.046768414740638,4.470154698633138e-06
b0be73,91.20539006090958,1.3827986307399425e-39
026b44,16.459866637444176,4.002462859468826e-07
1a10d0,4.2797641141957685,0.07799713051820084
f45681,133.7569089490357,4.580038103428089e-58
174b00,193.67649337197332,4.346345219491687e-84
951bd9,460.2416876320884,7.41875935017737e-200
ab666d,220.53107110710494,9.447769607912727e-96
2c864e,4.3551298974382,0.07233486606902936
6ce17c,48.43544161601908,5.194114771079325e-21
66fdee,35.060283403074415,3.34402063124664e-15
ce2f5e,160.84685399143257,7.867838633869784e-70
e2b930,38.92913332298092,6.983108286585717e-17
f5d603,147.90690811387321,3.277951585682146e-64
d0fe5c,153.91787931764617,8.036573300657361e-67
5e1680,112.80889214518358,5.734257560216788e-49
9b59ec,45.41811432102325,1.0615003361779162e-19
027438,16.094159451019777,5.769682614974649e-07
8d6e2a,96.10977085423781,1.0252113961953674e-41
462c15,38.576372035660526,9.936903154344218e-17
05c5b1,141.0781384248486,3.0290017832982927e-61
e33ef3,29.164838146931206,1.2151455234359814e-12
2018ee,98.63537985453779,8.202672511473774e-43
115e3f,178.83850461553624,1.208316922302579e-77
45f63d,139.58710589159756,1.3453854622702338e-60
4f7c22,214.1196588953191,5.7513558448965895e-93
4ed670,23.995974961287878,2.1351925749461395e-10
e5bea9,78.18443259341416,6.247250465181586e-34
6e7c6a,39.958777425743214,2.493905680938272e-17
531f81,11.90667050093092,3.799752135244274e-05
fb71b8,144.7379881980972,7.795553706436604e-63
68a866,3.0510842521620503,0.2664940454471586
d33d22,43.638411951612866,6.292671411576252e-19
de98e3,50.782922519206174,4.966078029261368e-22
5952cb,17.57921677593211,1.3067717045315236e-07
a1874d,60.02894577368951,4.7919983531856705e-26
f771ba,8.632699250432525,0.001003743892469943
de304b,201.7345810729912,1.3757553015059885e-87
7b9a3f,47.4299824755481,1.4196356544696474e-20
b56366,14.707289828865415,2.309201057365702e-06
703294,153.07372498601967,1.8693149457666085e-66
e2d0b9,144.1479844761859,1.406314091968918e-62
33a1a5,150.1566565353375,3.455804849793315e-65
cea40f,256.6881430085781,1.8728909258320266e-111
8959e9,73.34803477615775,7.872448031098749e-32
e1dfaf,104.81822127288372,1.6934854216881906e-45
11ced3,9.526645014588116,0.00041056999107749287
45d8df,61.90357075880919,7.351523899712384e-27
ab8b7c,63.78502761560088,1.1201367412279494e-27
ae2d42,226.51752998197412,2.3737951522315704e-98
d9c294,53.3138270012725,3.952352655472874e-23
92312a,48.4328878957141,5.207396038539988e-21
20bd6f,312.43655478109275,1.1515555103432925e-135
0ddffc,12.08687883058946,3.1731586373961897e-05
cc6ae3,44.71816582027509,2.1374890940354049e-19
f7b811,20.719053759133914,5.656995669284197e-09
0d90b7,33.14921331706631,2.260664638427544e-14
28d11b,13.625561637063226,6.811618750515074e-06
ae15b3,111.38658959153896,2.3778001301399606e-48
4beb8f,231.52368448578034,1.5896369973644651e-100
8aff0e,209.6762888205719,4.8921677840930826e-91
0906ba,223.6269894172999,4.2735526177794743e-97
1e486d,296.81296548794705,7.023013372551145e-129
44cc3e,64.93092358494269,3.561350731590719e-28
5b6f66,194.78707100247513,1.4315498692711391e-84
3d59de,27.32045414119848,7.68482686457058e-12
4f1aab,105.75855992681842,6.612985552022526e-46
4c8db3,116.40542013002583,1.5722620721486556e-50
958b52,70.04832359603724,2.1338120325475663e-30
6c9593,28.255931335171795,3.0155150770738295e-12
1d35e5,89.93570133174926,4.9224096064308614e-39
613f2b,142.35612391514994,8.438737595935029e-62
6b3a49,147.40858700645802,5.395362661116861e-64
64f408,93.72921483930863,1.10834704129787e-40
53d22b,180.89066484963965,1.5521689523622453e-78
497317,153.2607159949669,1.550505513711978e-66
164647,146.28223643081395,1.6641347202479235e-63
2c2220,181.44434320872114,8.9223557638195e-79
b0733d,100.69816866944367,1.0425516338097656e-43
750d63,33.54367409408157,1.5237860813339903e-14
3b20ed,47.2375317174227,1.7209062050049253e-20
bf4862,36.937288666364445,5.117948599165704e-16
4022f9,21.735419194375428,2.0473115953113353e-09
88bce4,128.09721835697243,1.31474486881829e-55
211212,52.169927944479426,1.2406370210873358e-22
d44ebc,98.17506397763182,1.2997745172006758e-42
1ad976,174.81354159255122,6.763945326526536e-76
de6d58,121.43353962891291,1.0300074958875485e-52
66d38c,12.13704599381633,3.017897340874265e-05
1b9243,21.155638700523923,3.6557746358567574e-09
514cfb,64.996231212963,3.336199429946189e-28
aa3c8f,77.46847297832457,1.2782806892326183e-33
f32779,56.27615676347629,2.0433003952680234e-24
5d9613,117.96362086723877,3.309839664394905e-51
75f209,995.2619816990737,0.0
26d458,162.4062012468312,1.6543962452083994e-70
812899,204.66363026316603,7.353113921560608e-89
894499,136.44611697161528,3.1114360997949815e-59
895d49,468.7118646473477,1.555178147599574e-203
39ef17,122.49671477217056,3.5572082205878397e-53
055dac,44.077216156808724,4.0575586827073082e-19
6d186f,138.63976218652687,3.4695477918476464e-60
7ae69f,9.332757683162377,0.0004984153411510677
fcbbee,129.93512074406027,2.0924284653921526e-56
1feca1,16.42336917114414,4.151241112613681e-07
8840b2,29.111460505678377,1.2817694206679026e-12
cb37bc,184.04816579399528,6.601669149692129e-80
9b16c3,63.48502192339561,1.5120350526254363e-27
a15191,169.53368064678733,1.3280504167799287e-73
4ae641,32.059620183022815,6.721101077235981e-14
c722f4,90.73462901894243,2.2141542028032183e-39
abccfe,89.04761300838182,1.1963812772241871e-38
0da62e,34.0448438719444,9.231424736911524e-15
59e9fe,43.36415940617476,8.278304970315463e-19
f84412,224.8155852998111,1.3019323626268237e-97
feba15,3.1506956802263786,0.24122750003210103
f70ee7,47.51979667969891,1.2976903794319576e-20
cc4d4c,206.15941994528725,1.6476239243164777e-89
05d1c3,223.38295658140407,5.454703761895158e-97
5c9b56,75.97934696737165,5.666898545982514e-33
fbd786,171.55236811168285,1.7640453094338973e-74
aff761,8.447766114478684,0.001207642410027914
709d44,226.53219008440811,2.3392489165363843e-98
923510,72.1017543704412,2.7375528075137466e-31
f69e68,187.58987574561323,1.9120914823515828e-81
9027dc,111.36940148371175,2.4190232742129435e-48
ec05e3,21.908895787609588,1.7212502603811168e-09
dcfe94,176.33797090110374,1.472817214931245e-76
445233,149.29227869911563,8.202452693386914e-65
cf1402,54.37771667968646,1.3639996900360106e-23
3de47b,7.068190844904642,0.004798221397582504
ad2770,72.01126189267464,2.9968353937098713e-31
87369d,351.9579965677092,7.894793830060773e-153
65f222,25.64666228269116,4.097817902961397e-11
7d8602,101.98160551341651,2.888737199149111e-44
9f7a0d,156.69661689237896,4.992068256818211e-68
737621,15.639262201677907,9.093085797724184e-07
e86eeb,110.84963558738731,4.067911607953349e-48
39daf1,54.548187343064335,1.150217055866609e-23
0868b8,10.210751752554433,0.00020714927702388867
395fb7,103.25536987202541,8.082006619554199e-45
8e3568,46.882602844705424,2.4541485742834607e-20
e3f94e,193.49352974357285,5.218964136533227e-84
064604,201.11933305241192,2.5453060828172588e-87
e70a79,106.00751315394712,5.155592236851965e-46
02e903,57.90829039055669,3.9948970424845096e-25
0fc33a,3554.3141687580396,0.0
8480b1,184.63540553387787,3.669600419594133e-80
2b1fb9,52.939555197621395,5.746453111126349e-23
d6b6da,233.80172961102272,1.629129225150078e-101
98ce34,137.9404598463085,6.981938542260848e-60
875efb,55.707573849324206,3.6079843172517496e-24
24ecc1,72.0261319017642,2.9526021138606596e-31
dd7ca9,135.53234207167634,7.759045220040535e-59
b8c7b0,54.12032851455741,1.7643978969340616e-23
ca3922,211.24474602782772,1.0193633926831499e-91
4e646e,73.63515504022376,5.907654060777684e-32
f9b413,37.76611518760563,2.234298197801219e-16
f91828,22.047566636256015,1.498373331026338e-09
f67150,36.67134414625163,6.677196505503871e-16
5f51e7,245.78871134274632,1.0140876969982482e-106
b96784,25.782528553016714,3.577228515499543e-11
17b71c,132.40145878328343,1.776370771247728e-57
454ce9,211.85770318164836,5.5223652001264055e-92
f98f9e,21.59972469570975,2.344851360640665e-09
210cb1,218.99705053929813,4.380724703555454e-95
e3bc7e,134.25167771423943,2.7925036315154685e-58
2a0fb5,13.705898018390943,6.285801831921536e-06
e63938,99.9383928206772,2.2287637310810476e-43
2abed2,20.875538242831603,4.83755035262517e-09
3699bd,19.2089340006335,2.561076342242431e-08
4f6d45,38.32066982806726,1.2832199856179674e-16
e55e40,162.66376058922876,1.2787420143195025e-70
26d563,82.28059582040936,1.0393165226819567e-35
b707da,54.19324187262588,1.6403278645035314e-23
d51ef6,143.79963531371914,1.9923629072228774e-62
94d7ee,210.18609111901606,2.938305975399185e-91
6baa62,11.4063067057229,6.267011662917377e-05
f6e309,25.539947166313926,4.559302857078098e-11
708429,14.731861408945866,2.2531517684681554e-06
b4f835,21.183612127327738,3.554927192076757e-09
4f5aaf,58.206663848785865,2.964310174018887e-25
fd1b7d,132.37519385068074,1.8236451412620216e-57
23ed27,120.72327451095595,2.0955817456868462e-52
acba7f,18.966281247853697,3.2644143323275716e-08
034306,178.8462040037712,1.1990493443295498e-77
6158c5,197.4905243639198,9.587637484518867e-86
e5aeb2,81.54465066964208,2.1695254524880733e-35
2bbbde,50.864331381664364,4.577813750937856e-22
5f5e96,243.02503937878507,1.6081368270537748e-105
a9e130,274.8178255672035,2.5054826035436214e-119
e9e749,174.81163525848515,6.776851964196342e-76
ae77b5,18.074337499236727,7.964738548004488e-08
f00ba4,38.94454165580716,6.876334942032336e-17
973bd0,15.288815142835524,1.2909472976307382e-06
9fadd4,15.263052731489338,1.3246373176926874e-06
88fea6,220.0723356038044,1.494705359732735e-95
254b4b,214.3631926777088,4.508217505239525e-93
298746,197.97395446291924,5.912356054543025e-86
c2963f,221.50712862134387,3.5598598605776677e-96
78d12a,75.40042871277217,1.0110355837794541e-32
f0b2d4,84.79535329646153,8.406254543700193e-37
106613,45.38812853556141,1.0938122860607386e-19
c12e9c,42.022418579975444,3.167029134504598e-18
d3f47e,64.75542597889955,4.244557176924765e-28
d61657,177.18365853719743,6.3222458202537165e-77
a07c82,27.76139658787834,4.944646128553105e-12
c15898,7.801653308027651,0.0023043135983186152
2a16ec,97.91965484549816,1.677995511700112e-42
a60996,151.01411355826076,1.4660890708347463e-65
ddb058,5.444441631300526,0.024336919557099452
cf8d72,34.58898158798263,5.357383376856263e-15
2daf5f,69.33144538493372,4.3701104259571214e-30
4b024d,212.289215518676,3.586920051052837e-92
c6a497,88.62887726857319,1.8185457408583335e-38
491768,174.72139496347808,7.416839159005725e-76
cf5677,137.8757831676107,7.44843009759195e-60
4f24e6,191.93755011305115,2.4736467491120607e-83
6e9c46,3.3421309402188704,0.19919917663063164
68a670,10.470631743262235,0.00015974194791516113
decbbc,27.170373352599132,8.929216350439732e-12
f228cd,90.04954243027726,4.392757093563327e-39
fefae9,22.092523444250546,1.4325030026483946e-09
cbd8e6,12.600595533604292,1.8983988196224127e-05
ccfb7d,29.10823154774485,1.2859148893779802e-12
862496,248.24575996075868,8.689461378507608e-108
c3374b,64.57875889896675,5.064748985651856e-28
ef5909,110.81673404622116,4.203978296807884e-48
05b7b7,7.327334590125106,0.0037028454397238348
154560,80.82636484252356,4.449511368271595e-35
3aa592,66.10044080522916,1.1058592909150538e-28
cb8880,67.69464664436794,2.2456655261990787e-29
ba29ad,89.73644480919657,6.007776363017425e-39
3c757c,22.516524898525244,9.37462812509818e-10
f2f4c0,200.872466975219,3.2580113316090633e-87
99485e,30.486343732370567,3.241199085806439e-13
7968a3,6.647284486618552,0.007309330373269823
3fc028,59.3602295787556,9.352687284263729e-26
909143,103.69388103052995,5.212861968961025e-45
d50d7b,80.94353108364088,3.9575614658979083e-35
99b469,11.102162094956627,8.494715319378972e-05
0c91e3,34.180127858835306,8.063352468612657e-15
b25b9e,13.66424053812509,6.5531830460647945e-06
212aaa,31.15126593821801,1.6669925650869774e-13
f2f4c2,242.31972430846903,3.2556479827971707e-105
98dfe3,236.8906473296595,7.420883511529614e-103
7389a0,199.55553194245107,1.215878581763552e-86
3b9f0c,166.2599117588696,3.507472910649253e-72
6ad84e,12.269978600379849,2.6422418372604974e-05
468aae,64.03741503853459,8.702831550623532e-28
aee79f,61.302541669797,1.3409142012025586e-26
d2d508,256.6348200704652,1.9754695656871487e-111
2b458d,94.93273366474268,3.3265509650705595e-41
515e57,1819.4682085420495,0.0
919016,47.685945036117005,1.0990406872066267e-20
bbc7f3,19.918298708335726,1.25993849794203e-08
5ede34,193.2929127023015,6.378391708024928e-84
42ace4,107.88111581178975,7.91741237353829e-47
77efad,13.527043362253877,7.51685677630561e-06
51f1c9,77.61853000328556,1.1001636467547847e-33
d6ff97,108.96601382504707,2.6755806405235226e-47
f632e1,46.96352582778786,2.2633746444978437e-20
5d02d0,26.97402123260261,1.0866457557279521e-11
4ba41b,47.18743965464421,1.8093055149214712e-20
d13cab,269.69730975700844,4.194721697721074e-117
57bda7,120.88403957419445,1.7843712896316117e-52
89a57c,21.552635212622526,2.457910250664981e-09
b5e4a1,77.68060460871955,1.0339478432493951e-33
b1f6b0,13.677865064886172,6.464504501646364e-06
ef2e56,74.22397874725488,3.2786281945819015e-32
0e4636,16.2158629404761,5.108539664750789e-07
8b302d,98.06802626799201,1.446618133712182e-42
55a939,20.26777445963155,8.883292366776342e-09
980207,17.348154631807265,1.6464507198648059e-07
38a44a,19.519963594281677,1.8764806403921207e-08
3582cf,128.8752345346241,6.03883761779119e-56
a05efc,8.749808945195017,0.000892817761665346
99dd38,173.72985140958647,1.9991287046546989e-75
11327b,78.42615392437735,4.905809477139987e-34
cbb201,107.00205762243591,1.907011826621803e-46
af410a,19.219688279991725,2.5336813823547828e-08
2228a9,33.884076926913394,1.084148892187345e-14
6a03e9,59.039174294671874,1.2893444400268401e-25
4aefdd,256.9263132453593,1.4759663827113297e-111
505c19,9.649611622313838,0.0003630642473862626
d454f7,46.03685715702157,5.717465288836211e-20
809fdc,50.73194999575704,5.225774011804372e-22
cf53db,74.35911714064453,2.8641932092785424e-32
6e59d0,8.453333665132396,0.001200937482071252
da4b47,132.5444087687565,1.5397536019681825e-57
1913e3,6.5171233324258,0.008325414459520458
63619a,26.95365139000218,1.1090075385223442e-11
b87b06,58.92115037478265,1.4508619427063159e-25
e0ed32,30.75393564663302,2.4802303409716033e-13
2253a4,131.15471147403363,6.18000882600851e-57
03277f,14.918694625255185,1.8691743432813274e-06
cd41c7,188.34461421124274,8.989383655795256e-82
a610b0,79.24466267673525,2.1638982880637224e-34
5a8fa3,64.74994727597367,4.267875663952981e-28
81d48b,5.8033342476000636,0.016998105631067007
1a966e,161.89914872404796,2.7469430042431988e-70
7ddb6d,94.40201040159342,5.655673972481113e-41
c965d5,42.750252329670595,1.5295295695154706e-18
79300e,56.282068012956444,2.031257566020321e-24
dd4b14,45.893028860764254,6.601876138953561e-20
922446,17.657793598701655,1.2080203256677752e-07
2c3353,101.98621611327037,2.875449044562215e-44
6d3bfb,33.0244026628144,2.5611836427897714e-14
320c1d,567.1652174548564,2.71664128250333e-246
836a33,38.77922181346389,8.112496417545143e-17
20b0e9,179.09665942861182,9.333953800496124e-78
02f8b1,14.407063798531208,3.117800023492459e-06
c42566,21.12851858957658,3.756276297849135e-09
edc2b3,36.232066394763386,1.0360245838551106e-15
fb1509,28.92255591245089,1.5482822281499775e-12
11e152,29.566291631715643,8.133533469266052e-13
73cf47,49.40264837018966,1.9745083994205347e-21
